featureIDs,X4132_1A_80MeOH_NdCL3.mzML,X4132_2A_80MeOH_NdCL3.mzML,X4132_3A_80MeOH_NdCL3.mzML,X4132_4A_80MeOH_NdCL3.mzML,X4133_1A_80MeOH_NdCl3.mzML,X4133_2A_80MeOH_NdCl3.mzML,X4133_3A_80MeOH_NdCl3_.mzML,X4133_4A_80MeOH_NdCl3_.mzML,logFC,pvalue,logpval,Sample_Type,,,
16647,2.45259391112852e-06,3.5813700837226e-07,1.39245105447571e-05,3.18334142793712e-07,3.51708881268129e-06,3.57436909394858e-06,1.48482073704004e-05,3.76767133136606e-06,-0.592105889,0.63329521,0.198393797,Not Significant,,,
16595,3.10911659206543e-05,3.15111936131715e-05,2.44073610315082e-05,3.98954777620505e-05,4.27955300815786e-05,1.37055008729012e-05,2.32925009312156e-05,1.74354354256573e-05,0.384293063,0.356901057,0.447452166,Not Significant,,,
16648,1.87289029576516e-06,3.5813700837226e-07,1.15597891561423e-05,3.18334142793712e-07,1.55350512767382e-06,2.47453266291735e-07,1.01122253382972e-05,2.12455253565257e-06,0.007320833,0.996108646,0.00169329,Not Significant,,,
16604,6.17440111251588e-06,7.67318279250953e-06,5.0528449285137e-06,2.17994243643467e-05,1.45027462872123e-05,1.33924203956177e-06,4.61148837593735e-06,2.85339529614753e-07,0.972690043,0.365052678,0.437644461,Not Significant,,,
16840,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16632,1.34604066966713e-05,3.5813700837226e-07,2.66511287481274e-05,3.18334142793712e-07,5.48502908470726e-06,1.16838673799716e-05,3.08627183521176e-05,1.59268991466182e-05,-0.648991418,0.511746615,0.290945021,Not Significant,,,
16617,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16736,2.52356937412053e-05,1.31482682806073e-05,2.1500971668697e-05,2.24778837795925e-05,4.30934880225731e-05,2.17161730533597e-05,2.39469788110593e-05,3.67369262975586e-05,-0.607548314,0.126380792,0.898318926,Not Significant,,,
16629,1.07045162919864e-05,6.97365168090641e-06,8.37129637137258e-06,2.06232830257002e-05,1.8999913253773e-05,3.78124002456847e-06,1.05780492941785e-05,3.83546875449602e-06,0.327484444,0.635645124,0.19678528,Not Significant,,,
16728,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16645,2.2862664379692e-06,2.13320366388292e-06,1.41219601266516e-06,3.18334142793712e-07,3.96789584557308e-06,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.376766789,0.747744065,0.126247025,Not Significant,,,
16600,6.55178743155815e-05,8.09640177749533e-05,6.51830132538417e-05,0.000114202,0.000171297,3.0559902081396e-05,3.8406161475789e-05,5.96978766129424e-05,0.119508191,0.861467184,0.064761262,Not Significant,,,
16635,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16652,4.03971404440167e-06,1.93015772990863e-06,1.68835652402647e-06,2.24735276281648e-06,1.11251587882785e-05,1.68009437057263e-06,3.67294635153911e-06,3.39721689730097e-06,-1.004671575,0.324512391,0.488768716,Not Significant,,,
16627,5.39392005093056e-06,9.43272122423218e-05,7.54699012593809e-06,2.67184868944737e-06,3.78101409222242e-06,2.97237640065243e-06,1.11396931314652e-05,8.47383563903752e-06,2.059915085,0.418595778,0.378205157,Not Significant,,,
16654,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16700,5.43511318349369e-06,2.46500786332643e-06,3.7212631863239e-06,2.39539377668222e-06,1.00336497885009e-05,4.35567543216689e-06,4.47907268014206e-05,8.77836425201887e-05,-3.390233135,0.182144817,0.739583182,Not Significant,,,
16684,2.91623741675233e-07,3.5813700837226e-07,2.47555010181528e-06,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,1.697438533,0.34948535,0.456571025,Not Significant,,,
16719,2.91623741675233e-07,3.5813700837226e-07,1.2230967968336e-06,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,1.04521781,0.299438943,0.523691719,Not Significant,,,
16676,2.91623741675233e-07,3.5813700837226e-07,1.62907686744892e-06,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,1.290443538,0.325111494,0.487967677,Not Significant,,,
16657,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16707,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16615,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16608,1.61488156233429e-06,2.57584074321609e-06,9.96971414454286e-06,1.9370917414283e-06,3.31796080496855e-05,2.47453266291735e-07,2.37190321993503e-06,9.64451452169603e-06,-1.497234112,0.40879424,0.388495232,Not Significant,,,
16656,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16689,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16658,1.64627460231533e-05,0.00012334,1.75061576848446e-05,6.31815923833629e-06,6.01349688803193e-06,1.0559480980153e-05,2.12283451324332e-05,2.11179435450913e-05,1.473600005,0.414375449,0.382605983,Not Significant,,,
16705,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16718,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16720,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16743,1.50501717805384e-05,2.15694657676165e-05,1.51062032055547e-05,1.96082662341881e-05,1.76183650422608e-05,3.28968170832935e-06,8.02937055566401e-06,3.83402866591388e-06,1.122152707,0.054428254,1.264175599,Not Significant,,,
16737,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16730,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16695,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16702,0.000156231,0.000110421,0.000138727,0.000135726,0.000184702,0.000127273,0.000127691,0.000156199,-0.139076936,0.445871544,0.350790244,Not Significant,,,
16761,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16729,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16680,7.30488105874052e-06,4.43985999233648e-06,4.14560578183078e-06,4.87836183452794e-06,6.93838556249384e-06,2.74184231731485e-06,4.81047628091406e-06,2.36829932346498e-06,0.300892254,0.47679807,0.321665511,Not Significant,,,
16776,3.88739602230625e-06,2.08595518243233e-06,1.56434067091651e-06,2.34455344053402e-06,9.58247446654443e-06,2.47453266291735e-07,1.63932615886283e-06,1.55760353987928e-06,-0.398578319,0.741227039,0.130048746,Not Significant,,,
16746,8.26114677236047e-05,6.33100058011457e-05,0.000100453,8.59362844545431e-05,0.000129905,7.73243703022564e-05,8.25581504325e-05,9.11061209851529e-05,-0.196855207,0.428985249,0.367557641,Not Significant,,,
16760,6.46409220737676e-05,4.86209928411122e-05,7.9527018213521e-05,9.10284788722784e-05,0.000137443,5.98916241416201e-05,6.96213060301742e-05,0.0001009,-0.374177749,0.341190798,0.46700269,Not Significant,,,
16781,0.000496693,0.000299914,0.000446318,0.000120904,0.000249274,0.000394034,0.000514822,0.00040831,-0.199826743,0.635112205,0.197149541,Not Significant,,,
16755,1.68432114028681e-06,5.50601941511825e-06,1.52141130611939e-06,3.18334142793712e-07,2.93191015147408e-07,9.77541987930095e-06,2.35805769799878e-07,1.58468251153755e-06,-0.396827774,0.792063962,0.101239746,Not Significant,,,
16655,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16819,1.23915532423201e-05,6.38715394978518e-06,8.65374516401513e-06,6.56428458640629e-06,3.40663295550102e-05,1.41918702677976e-05,1.71321124276837e-05,6.71765530977735e-06,-1.084762398,0.197830097,0.703707637,Not Significant,,,
16721,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16772,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16810,0.000660122,0.000510809,0.000478499,0.000864681,0.000673183,0.000415021,0.000554577,0.00039856,0.300531147,0.324378369,0.488948114,Not Significant,,,
16790,7.19816454810321e-05,5.75800901238276e-05,9.56888558925376e-05,0.000117885,0.000138235,5.04085811496562e-05,7.71803971419906e-05,2.96132397203298e-05,0.215927194,0.678697018,0.168324059,Not Significant,,,
16880,0.00076103,0.000849889,0.00088209,0.001029302,0.001106754,0.000605782,0.000766314,0.000960346,0.034450959,0.873304432,0.058834336,Not Significant,,,
16793,1.30297462199464e-05,1.30290667755443e-05,1.48243881205894e-05,1.73014648494454e-05,1.43766381447847e-05,7.50507957392801e-06,1.14334605800234e-05,1.43636765455371e-05,0.287289409,0.228353709,0.641391931,Not Significant,,,
16815,0.000285932,0.000385026,0.000362786,0.000392173,0.000481811,0.000295101,0.000329534,0.000429302,-0.107051497,0.605468059,0.217908763,Not Significant,,,
16801,7.63486278742713e-05,7.22178784962295e-05,8.34005986378203e-05,0.000100035,9.37298447111214e-05,5.40238017389698e-05,7.63199956682542e-05,8.81312561506527e-05,0.088699216,0.662396614,0.178881896,Not Significant,,,
16870,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.33763971615679e-06,-1.365111075,0.427304821,0.369262207,Not Significant,,,
16813,0.000146169,9.71242905516835e-05,0.000163908,0.000190601,0.000207439,0.000119006,0.00014232,6.83818685700086e-05,0.154351816,0.681349477,0.166630073,Not Significant,,,
16818,0.004371895,0.004959238,0.005011082,0.005877108,0.006485072,0.003951093,0.004458821,0.005740023,-0.029359375,0.881266497,0.05489274,Not Significant,,,
16807,0.00026493,0.000270555,0.000263558,0.000319371,0.000317974,0.000199004,0.000255641,0.000289218,0.074892007,0.646520325,0.189417817,Not Significant,,,
16843,0.000120325,3.01954893494403e-05,4.81437090709983e-05,2.22418473899253e-05,0.000226562,7.7256841608271e-05,0.000151345,5.84452285689986e-05,-1.217237777,0.162463142,0.789245151,Not Significant,,,
16805,9.22428150414838e-05,0.000104205,0.000114053,0.000123748,0.000128178,7.32932046493759e-05,8.99272400110644e-05,0.00011557,0.093604976,0.650527058,0.186734635,Not Significant,,,
16820,0.000828762,0.000816723,0.000834288,0.001027777,0.000979631,0.000621409,0.000807563,0.000891869,0.087791311,0.595435971,0.225164933,Not Significant,,,
16823,4.59158549915603e-05,4.77235941739361e-05,4.72936356376996e-05,5.90033311009812e-05,6.19942114125155e-05,3.00739255728259e-05,4.23804350227036e-05,5.29770081047339e-05,0.093223397,0.698203934,0.156017708,Not Significant,,,
16960,0.000336185,0.00025907,0.000219693,0.000219185,0.000229145,0.000222178,0.000165593,0.000345856,0.103155653,0.717285601,0.144307887,Not Significant,,,
16821,8.21073871327586e-05,7.84399875189484e-05,8.23351459200791e-05,9.67899624480233e-05,9.77719702206948e-05,7.00707629395546e-05,8.08486765043358e-05,0.000110092,-0.078968831,0.648799863,0.187889251,Not Significant,,,
16808,3.74573825492571e-05,2.90297816611629e-05,3.34613168858271e-05,5.13878429497605e-05,4.43022489958251e-05,2.01999140173705e-05,2.9813192377115e-05,2.34080435680827e-05,0.362357206,0.288283599,0.540180065,Not Significant,,,
16876,0.0002025,0.000154721,0.00017632,0.000155332,0.000215064,0.000140566,0.000144376,0.000170263,0.039497823,0.829396926,0.081237579,Not Significant,,,
16930,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16829,0.000101217,9.18687022095328e-05,0.000107974,0.000124042,0.000128427,6.96447319847437e-05,9.78721052253301e-05,7.14168799737776e-05,0.210610672,0.396719961,0.401515947,Not Significant,,,
16894,0.000384519,0.000304986,0.000290904,0.000331324,0.000306895,0.000284109,0.000224578,0.000157476,0.430876387,0.083850239,1.076495697,Not Significant,,,
16826,0.000732723,0.000546069,0.000509003,0.00032411,0.000144567,0.000476312,0.000505186,0.000294432,0.572149155,0.19595149,0.707851429,Not Significant,,,
16795,7.17004038003708e-06,2.91173335934991e-06,5.80138994248308e-06,9.91652740873833e-06,7.92756433976496e-06,2.63237800047454e-06,9.81478738676961e-06,4.73714129263189e-06,0.038984268,0.939366848,0.027164771,Not Significant,,,
16812,0.000314733,0.000324032,0.000322896,0.000415563,0.000378091,0.000259369,0.000329382,0.000351027,0.063556258,0.685070065,0.164265009,Not Significant,,,
16824,0.000233085,0.000235068,0.000243086,0.000311021,0.000300841,0.000172555,0.000232293,0.000275257,0.059516551,0.770872539,0.113017425,Not Significant,,,
16917,0.000203913,0.000184516,0.000280336,0.000165478,0.000327775,0.000195555,0.000169045,0.00027586,-0.21488957,0.481992049,0.316960126,Not Significant,,,
16659,5.57157326929947e-05,2.93221267020103e-05,3.00667972857515e-05,2.65890463679638e-05,3.3484209081839e-05,3.348023157143e-05,3.32319261466261e-05,1.86754421775457e-05,0.253369032,0.496606933,0.303987222,Not Significant,,,
16860,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16858,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16903,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16837,0.000162013,0.000155526,0.000135272,0.000130032,0.00012752,0.000161181,0.000147602,0.000172709,-0.063363337,0.617933032,0.209058589,Not Significant,,,
16948,7.38587520421572e-05,5.4526365807782e-05,4.16324778109332e-05,5.43569999514903e-05,6.5381832988165e-05,5.06898248106529e-05,5.75033954158825e-05,3.7918932784096e-05,0.085292699,0.728188851,0.137755975,Not Significant,,,
16835,6.44024301313432e-05,6.10281012952221e-05,5.68963960708401e-05,5.60297160250499e-05,6.201838681201e-05,6.34747984476275e-05,6.10316661366448e-05,7.59172975854931e-05,-0.138877603,0.1940179,0.712158201,Not Significant,,,
16935,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16828,0.000134829,0.000131143,0.000136002,0.000170836,0.00016571,0.000112464,0.000154132,0.000170186,-0.072885406,0.66284183,0.178590093,Not Significant,,,
16904,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
16893,0.000156318,9.78722942507488e-05,9.79687354411442e-05,0.000105539,9.10943969692795e-05,0.000111359,0.00012974,0.000128343,-0.008919098,0.967775199,0.014225512,Not Significant,,,
16853,4.89272922113516e-06,2.38963934361321e-06,4.12198475063349e-06,3.18334142793712e-07,6.6677860723965e-06,0.000225599,7.2664358804725e-06,3.68630538785833e-06,-4.374883808,0.369502567,0.43238254,Not Significant,,,
17009,7.40783779749776e-05,4.78009973202587e-05,7.310697854439e-05,7.99304598773708e-05,0.000113015,7.27729341569976e-05,7.42445118843989e-05,8.20221743662757e-05,-0.315231574,0.207934658,0.682073118,Not Significant,,,
16929,9.03564187293246e-05,2.59331060365343e-05,6.35495091989416e-05,1.50054309774624e-05,2.9126602324414e-05,7.37052034845382e-05,5.12824823971995e-05,3.69073828762959e-05,0.02858663,0.963685024,0.01606489,Not Significant,,,
