"featureID","mz","retention_time","4132_1A_80MeOH_NdCL3.mzML","4132_2A_80MeOH_NdCL3.mzML","4132_3A_80MeOH_NdCL3.mzML","4132_4A_80MeOH_NdCL3.mzML","4132_S1_1D_80MeOH.mzML","4132_S2_2D_80MeOH.mzML","4132_S3_3D_80MeOH.mzML","4132_WT_S10_1D_80MeOH.mzML","4132_WT_S11_2D_80MeOH.mzML","4132_WT_S12_3D_80MeOH.mzML","4133_1A_80MeOH_NdCl3.mzML","4133_2A_80MeOH_NdCl3.mzML","4133_3A_80MeOH_NdCl3_.mzML","4133_4A_80MeOH_NdCl3_.mzML","4133_S4_1D_80MeOH.mzML","4133_S5_2D_80MeOH.mzML","4133_S6_3D_80MeOH.mzML","4133_WT_S13_1D_80MeOH.mzML","4133_WT_S14_2D_80MeOH.mzML","4133_WT_S15_3D_80MeOH.mzML","4134_1A_80MeOH_Nd2O3.mzML","4134_1A_80MeOH_NdCl3.mzML","4134_2A_80MeOH_Nd2O3.mzML","4134_2A_80MeOH_NdCl3.mzML","4134_3A_80MeOH_Nd2O3.mzML","4134_3A_80MeOH_NdCl3.mzML","4134_4A_80MeOH_Nd2O3.mzML","4134_4A_80MeOH_NdCl3.mzML","4135_1A_80MeOH_Nd2O3.mzML","4135_1B_80MeOH.mzML","4135_2A_80MeOH_Nd2O3.mzML","4135_2B_80MeOH.mzML","4135_3A_80MeOH_Nd2O3.mzML","4135_3B_80MeOH.mzML","4135_4A_80MeOH_Nd2O3.mzML","4135_4B_80MeOH.mzML","4136_1A_80MeOH_Nd2O3_dil.mzML","4136_1C_80MeOH.mzML","4136_2A_80MeOH_Nd2O3_dil.mzML","4136_2C_80MeOH.mzML","4136_3A_80MeOH_Nd2O3_dil.mzML","4136_3C_80MeOH.mzML","4136_4A_80MeOH_Nd2O3_dil.mzML","4136_4C_80MeOH.mzML","4137_1E_80.mzML","4137_2E_80.mzML","4137_3E_80.mzML","4137_4E_80.mzML","4138_1B_80MeOH.mzML","4138_1E_80.mzML","4138_2B_80MeOH.mzML","4138_2E_80.mzML","4138_3B_80MeOH.mzML","4138_3E_80.mzML","4138_4B_80MeOH.mzML","4138_4E_80.mzML","4138_S16_1D_80MeOH_dil.mzML","4138_S18_3D_80MeOH_dil.mzML","4138_S7_1D_80MeOH_dil.mzML","4138_S8_2D_80MeOH_dil.mzML","5051_pellet_80_1.mzML","5051_pellet_80_2.mzML","5051_pellet_80_3.mzML","5051_pellet_80_4.mzML","5051_super_80_1.mzML","5051_super_80_2.mzML","5051_super_80_3.mzML","5051_super_80_4.mzML","mxaF_1B_80MeOH.mzML","mxaF_2B_80MeOH.mzML","mxaF_3B_80MeOH.mzML","mxaF_4B_80MeOH.mzML"
28244,1391.757,8.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075370.5,0,223813.53,0,189614.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28095,1474.144,8.854,0,0,8541.427,0,9575.926,9179.424,12724.8125,2877.183,1494.5134,1334.1686,0,0,4343.119,1453.782,9116.457,95803.39,9649.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46350.953,0,73842.43,0,48833.74,0,1425.5298,0,3350.9514,0,9303.352,0,139011.25,0,0,0,0,22463.15,0,20163.164,0,21744.314,7926.895,23808.979,59155.33,0,0,36830.895,24825.25,0,0,0,0,0,0,0,0,7718.921,20620.105,15826.764,12791.164
28073,463.302,8.854,0,0,1531.6355,0,4666.0713,0,36285.484,1332.6948,2818.2205,0,1462.2144,0,0,0,94653.44,77755.15,113720.01,11062.942,0,3600.4775,14040.603,9627.409,8462.008,9624.416,5226.4556,9910.119,7665.896,10305.694,24648.604,0,6758.748,3292.2397,18137.979,3019.5908,4149.325,0,0,0,0,3263.841,0,2950.4116,0,0,0,9987.878,8005.3125,0,2730.2769,0,2879.1733,0,2281.6367,3588.7112,5674.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401.8372,1318.2018,8581.804
28098,904.684,8.856,0,0,5957.8535,1973.8018,4126.403,35824.848,6839.3447,2906.2605,2167.7798,0,0,0,8473.545,1840.059,6918.953,7994.4395,32719.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21658.959,0,44733.133,0,55547.957,0,2798.3032,0,0,0,10110.76,0,67710.77,0,0,0,0,49816.758,0,77873.664,0,201333.38,1712.1213,30379.457,48777.9,0,0,9379.611,4741.0557,0,0,0,0,0,0,0,0,1486.2657,23615.361,9313.377,8533.163
28196,268.169,8.857,0,0,0,0,52362.047,9646.668,35542.594,0,0,0,0,0,0,0,41720.918,44977,31913.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28167,1398.75,8.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190765.05,0,5392.539,0,52347.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28118,1122.118,8.858,0,33321.31,160905.88,86897.445,125342.664,2491235.2,174655.98,500081.8,51774.754,51996.727,0,0,40446.906,68191.664,1247887.1,1676951.8,168215.22,351682.4,52834.7,30738.662,0,27951.578,0,6544.006,0,4387.659,0,1279.1934,0,0,0,432558.25,0,782456.44,0,792913.5,0,654636,0,89833.59,0,237083.78,0,2476955.5,124195.05,161349.69,279277.3,74870.72,221767.16,166121.4,1921595.1,252661.47,698435.4,700951.94,697355.44,798881.8,248195.06,204593.23,287532.72,102791.18,0,0,0,0,0,0,0,0,704570.1,281031.22,282850.8,429417.88
28184,431.277,8.86,5597.7495,4933.3633,24522.885,4006.4497,11788.428,0,10982.857,8351.427,0,9705.675,0,16171.993,12459.514,4031.4458,16910.15,19170.107,12781.956,1266.3494,0,21109.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.9012,57204.18,98103.125,2416.8652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5587.2676,1396.417,0,2753.9863
28180,425.289,8.86,0,0,1291.5193,0,3959.0098,0,11637.092,1387.0852,0,10404.674,0,0,0,0,16165.954,26641.506,159155.3,22791.977,0,22296.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8065.4243,16784.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248.6843
28144,904.484,8.86,0,0,7735.823,3542.681,2421.4521,41498.195,8562.482,0,1451.1272,0,0,0,2485.1855,1286.0201,5948.761,24884.105,3907.4172,0,0,1274.0544,0,0,0,0,0,0,0,0,0,0,0,30736.977,0,25366.016,0,30881.027,0,1489.0542,0,0,0,7293.448,0,46936.348,0,0,0,0,11163.868,0,12691.211,0,71116.59,8439.885,85534.625,226161.97,0,0,7855.842,3251.203,0,0,0,0,0,0,0,0,3460.561,4454.5654,10670.103,5590.4004
28110,1130.603,8.863,0,34992.727,101873.47,47798.273,56738.83,140897.61,80420.766,166070.11,10459.473,16803.012,0,0,102175.74,25658.938,445870.8,79299.21,41248.168,8181.1084,19846.434,22511.838,0,7381.7026,0,1353.0356,0,0,0,0,0,0,0,193456.14,0,224307.64,0,261302,0,224859.95,0,34226.95,0,69014.28,0,754620.2,27489.184,7630.057,8831.516,207207.94,131501.94,12446.667,153352.22,49409.504,302702,24914.941,174211.1,138156.53,4699.539,62978.145,120104.516,82987.82,0,0,0,0,0,0,0,0,34176.16,129962.47,124696.51,135487.86
28177,897.695,8.864,0,0,6866.1343,1260.7131,1226.4487,10085.65,12157.337,0,1313.7056,0,0,0,2121.4033,0,3735.8313,3605.9033,12648.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21575.777,0,19837.373,0,30561.568,0,0,0,1301.0186,0,6894.0537,0,64984.2,0,0,0,0,10178.913,0,39062.19,0,134025.92,1616.093,10467.518,108080.18,0,0,5697.381,3509.1558,0,0,0,0,0,0,0,0,1388.2185,7638.382,11562.753,15378.159
28199,1189.967,8.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132091.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28160,1112.121,8.867,0,0,3796.1199,1468.3833,11555.945,53786.027,29219.15,0,0,0,0,0,4919.611,1168.3833,5732.414,6085.7783,7239.2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22286.338,0,27145.457,0,28080.63,0,1276.8641,0,1439.3632,0,14366.153,0,62355.758,0,0,0,1319.287,0,0,25666.176,1281.7219,35425.426,7030.872,38325.984,47306.145,0,0,12599.729,6926.3765,0,0,0,0,0,0,0,0,2042.9692,5647.291,43665.477,14760.113
28174,1383.761,8.867,0,0,0,0,0,1758.5801,0,0,0,0,0,0,0,0,0,1225.8948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.4727,0,0,0,2743.9604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744293.4,1866.9866,1563875.2,2404.6863,2164431.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160.9294
28198,1112.619,8.867,0,1205.5123,11161.884,1981.6462,10257.411,21869.91,66604.77,3201.3115,4024.3496,1341.8177,0,0,4721.5923,1485.0779,18831.059,10576.76,26467.922,1254.4794,0,0,0,0,0,0,0,0,0,0,0,0,0,72272.625,0,43230.137,0,29132.504,0,3572.3076,0,9798.756,0,98303.586,0,87770.71,0,0,0,3173.3857,29357.53,0,10213.206,1458.511,28870.074,39658.63,214152.88,38474.703,0,0,14036.629,8988.259,0,0,0,0,0,0,0,0,9351.81,103162.65,20723.703,122174.79
28249,1052.302,8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146585.72,0,6895.687,0,16261.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28255,1398.416,8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180807.39,0,14145.642,0,388515.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28181,465.282,8.871,0,2018.871,12095.539,2361.6152,31706.33,3170.9407,30556.191,11535.092,7313.3984,35574.875,0,2898.777,6482.998,1471.7512,51974.46,75882.69,545931.1,27161.568,1171.7749,28642.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12957.188,16276.032,3722.5073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738.0596,0,0,0,1356.7803,1247.0305,0,3218.6418
28179,1144.351,8.872,0,0,0,0,0,6810.8535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6585.7383,0,11250.697,0,39599.395,0,0,0,0,0,0,0,4028.1582,0,0,0,0,0,0,3576.8901,0,16040.109,0,43200.7,38266.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785.2822,1383.0455
28173,1122.369,8.874,0,58951.984,142198.25,329704,134916.7,281841.3,232433.6,408237.25,84959.055,55509.914,0,0,105452.59,67847.85,160647.81,195431.5,78949.61,246472.78,26424.371,21341.36,0,30670.168,0,5162.664,0,0,0,1366.4238,0,0,0,483077.84,0,565358.4,0,572962.7,0,455308.7,0,72639.984,0,95888.516,0,155145.64,128741.12,30602.58,41493.895,354795.84,231670.11,126469.69,1700531.8,44482.12,309207.44,664761,3129429,688039.8,36413.285,172486.73,230751.88,162011.45,0,0,0,0,0,0,0,0,817742.56,218491.12,336358.8,1824012.9
28219,900.889,8.875,0,0,33197.414,0,3899.7583,12747.49,21988.768,0,0,0,0,0,2729.7441,1467.3948,18365.574,6961.0684,3958.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77947.43,0,12206.082,0,178728.31,0,4399.7866,0,1180.1202,0,11419.441,0,41321.94,0,0,0,1596.6849,16569.389,0,5970.876,0,223625.84,2510.666,32452.004,24851.305,0,0,13237.653,9502.81,0,0,0,0,0,0,0,0,3483.9443,5371.263,12057.522,21835.344
28187,1130.353,8.876,0,34094.453,67139.99,47565.242,40454.64,739935.1,56162.703,29125.264,24899.084,23957.654,0,0,68691.484,38621.37,407428.66,30262.139,42188.105,8587.701,16539.908,11356.947,0,8737.037,0,0,0,0,0,0,0,0,0,132075.19,0,163770.16,0,315663.94,0,211094.36,0,22576.828,0,83447.77,0,47590.477,7163.324,8304.903,12685.671,113512.72,94975.37,5475.3184,105038.61,26415.387,153136.27,42764.69,244997.06,360410.12,5824.207,22138.613,56872.11,270715.5,0,0,0,0,0,0,0,0,46141.08,471889.3,114695.37,37816.992
28259,1403.403,8.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119626.36,0,1488.643,0,6715.3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28149,1116.624,8.876,0,560167.5,1313483.1,686575.44,1478426.9,3364493.5,2075073.2,726775.6,921008.9,759210.75,170136.77,18193.785,1362842.5,692073.2,1634346.5,2251075.2,1726380.4,519488.8,431028.2,462801.06,94050.56,279788,15200.849,84858.12,15353.977,345126.6,4636.1626,239224.47,2439.5498,15102.447,2568.5452,0,11923.619,6372312.5,5158.978,7276004,0,790438.9,1323.0405,722515.94,0,2040315,0,3473430.8,260455.11,265611.4,439434.12,762724.8,2745528.5,246171.1,3628567,390361.47,5871849.5,1158642.9,6022575,9773283,328400.62,315389.2,2198291,1660342.6,0,0,0,0,0,0,0,0,824138.1,2497791.2,3455631.5,3343361
28274,463.266,8.876,0,0,5638.0493,0,18017.822,0,19984.22,0,0,4802.3184,0,0,0,0,48544.95,51645.47,218812.89,9889.074,0,160297.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21175.232
28221,865.802,8.877,0,0,0,0,1333.0149,13737.916,2891.4316,0,0,0,0,0,1369.8362,0,6729.446,11083.159,4204.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23276.408,0,19809.605,0,40032.664,0,1471.4471,0,1155.0494,0,2607.641,0,5466.0605,0,0,0,0,6403.9424,0,4196.8887,0,53864.742,1329.5035,46269.395,117576.44,0,0,4555.66,2388.0662,0,0,0,0,0,0,0,0,1484.2603,7186.852,4518.985,21266.15
28229,1384.097,8.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737.1016,0,1434.7999,0,1732.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735930.8,1179.053,1784845.9,0,2068353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28263,1105.86,8.879,0,0,3068.5361,0,4171.362,7820.047,5404.452,1274.4622,1252.9065,0,0,0,4638.405,0,13525.803,6461.419,7124.8013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42054.785,0,22011.383,0,36384.582,0,0,0,0,0,6484.9717,0,76445.38,0,0,0,0,13335.885,0,11451.217,0,19630.824,3055.3657,99972.82,38588.3,0,0,9163.958,5950.3545,0,0,0,0,0,0,0,0,1386.5054,8950.029,13513.165,16167.133
28171,893.701,8.88,0,42716.812,97693.35,236692.5,81952.25,281302.88,184541.05,52483.168,419040.75,287884.56,0,0,96596.65,50687.273,1073965.1,122236.93,122188.414,249186.83,15622.059,28590.398,0,20505.89,0,4497.2275,0,0,0,0,0,0,0,529112.1,0,205069.44,0,749933.75,0,40800.97,0,44958.926,0,190338.89,0,232251.19,74621.7,71490.51,160136.12,33829.246,209286.34,80699.44,220883.28,21085.664,494072.28,43852.797,589670.7,765486.1,157161.31,108174.93,170101.14,52155.645,0,0,0,0,0,0,0,0,47046.605,196775.6,309964,339014.8
28231,1112.869,8.88,0,0,29570.928,3050.3318,10734.47,20006.5,108865.07,1305.0516,2292.4731,4168.7134,0,0,5499.7812,4293.557,11265.357,105588.22,5900.195,0,0,1357.136,0,0,0,0,0,0,0,0,0,0,0,28448.4,0,65411.95,0,89153.445,0,6312.4795,0,12101.826,0,20293.83,0,176876.17,0,0,0,2004.6519,15568.052,0,27649.887,1249.3104,383964.8,5682.829,23192.352,47660.6,0,0,19186.752,9181.924,0,0,0,0,0,0,0,0,6572.4043,95743.15,111635.85,123167.86
28286,1384.431,8.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569.4358,0,2735.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340533.1,0,1400866.2,0,1790325.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28302,1491.16,8.884,0,0,1959.0105,0,4926.306,18594.428,6968.207,0,0,0,0,0,1345.5994,0,2855.7988,3833.1904,5679.006,0,0,0,0,0,0,0,0,0,0,0,0,10680.506,0,24822.033,0,22603.244,0,22239.297,0,0,0,3978.7603,0,4811.579,0,16793.918,0,0,0,0,4974.752,0,40461.613,0,15051.01,9770.917,30428.232,19828.979,0,0,9005.195,3626.7512,0,0,0,0,0,0,0,0,3104.1614,11750.498,8916.087,36929.742
28272,548.319,8.887,1955.7069,22359.709,30799.742,32713.816,6804.2046,0,3722.625,15374.736,14268.624,12926.346,13223.465,8789.436,25083.203,18991.568,9293.301,7697.2856,12888.851,6800.807,2097.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523.434,11190.527,12082.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15643.889,18483.293,4521.117,27077.719
28186,502.29,8.887,19007.793,18070.1,9301.686,16138.967,1396.1436,7076.3037,4321.279,17507.377,17347.463,7945.9775,44147.836,8797.794,12584.798,9589.455,5705.9053,3201.5383,1276.189,23800.467,25699.812,18531.146,134876.48,107176.586,82755.51,108244.38,50972.55,95874.016,91690.86,101736.16,240859.86,13425.888,83411.1,45473.75,148902.47,36256.645,58795.242,36693.453,14117.295,14441.272,19268.467,30134.285,3373.862,23015.572,12080.75,17901.912,2045.513,4983.6406,6500.4707,4375.03,45063.875,1344.9039,22267.324,3402.1367,92205.07,47481.07,91252.33,11341.626,0,0,0,0,0,0,0,0,0,0,0,1193.2561,11987.376,10801.235,17220.254,23316.994
28339,339.289,8.887,15779.347,26899.549,22178.318,23204.705,4402.668,8814.842,13041.242,51536.6,39199.617,23075.441,42807.18,32657.824,28747.143,17654.38,15203.961,10907.166,4905.175,44090.992,31517.508,32905.832,142241.84,81617.89,105341.65,141533.73,67969.16,135657.9,96292.34,126268.164,267797.94,11343.067,96636.35,29521.205,205303,25402.137,105104.625,31076.307,40523.625,18003.516,47050.676,35350.715,21805.836,38601.812,42392.17,17117.504,1647.2722,6277.296,9020.64,6971.453,22459.59,0,62409.164,1441.2548,43022.363,41322.406,58627.082,7615.1733,0,0,0,0,0,0,0,0,0,0,0,1226.2385,20053.064,23262.723,25265.875,26010.01
28260,524.272,8.888,1773.6056,1713.5458,0,1491.6335,0,0,0,0,0,0,5461.281,0,0,0,0,0,0,0,0,0,14581.782,11898.117,8956.194,9841.995,3422.2117,9092.517,10061.023,10088.816,29117.98,0,5352.422,0,12394.391,0,4224.8936,0,0,0,0,4132.6064,0,1463.3596,0,0,0,0,0,0,1228.9683,0,0,0,1553.2987,3463.7256,3949.8035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28251,1131.103,8.888,0,15469.403,96759.58,52645.023,39213.395,49036.05,85912.47,148870.81,36457.53,6811.5957,0,0,105944.836,36906.293,41802.83,60372.227,59755.54,53353.168,9646.941,100469.51,0,11702.365,0,1521.8984,0,0,0,0,0,0,0,220903.03,0,101342.75,0,306906.25,0,22320.352,0,25093.746,0,422428.8,0,91409.67,6191.4604,10521.018,68641.4,11370.777,728717.44,6515.4585,148553.61,8471.88,152148.22,28768.445,87859.7,150376.66,49128.914,10858.381,89911.6,52108.543,0,0,0,0,0,0,0,0,45212.02,97559.81,77962.58,681942.4
28343,830.659,8.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195592.5,0,6249.951,0,37794.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28278,1190.301,8.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143091.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28235,434.311,8.889,0,0,0,0,4942.83,0,2667.7913,0,0,0,0,0,0,0,0,1548.2928,8087.8257,16726.049,0,4391.8765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191.8809,2706.6648,0,7328.504
28375,458.311,8.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310.6552,10922.414,0,0,37066.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28215,1170.656,8.891,0,0,0,0,0,7125.2905,9301.804,0,0,0,0,0,0,0,7065.9175,5645.8633,11192.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54661.266,9193.473,0,0,0,0,0,0,0,0,0,0,1857.1418,2366.8577
28282,1269.724,8.891,0,1623.5872,11006.44,1364.0132,9632.635,25465.805,4973.246,0,0,1255.147,0,0,4775.442,0,11774.289,16082.081,13553.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17992.574,0,30141.79,0,24366.55,0,3096.6792,0,1277.3611,0,10091.602,0,31517.188,0,0,0,1345.3564,9525.185,0,25653.586,8852.011,30721.969,7287.4214,20334.615,53966.977,0,0,17498.842,10299.258,0,0,0,0,0,0,0,0,2396.133,97102.69,27191.92,65614.45
28275,486.342,8.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6054.409,1429.2234,38838.566,0,0,84046.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28230,935.047,8.891,0,0,12822.104,0,8504.793,30576.467,19327.9,2331.0894,3947.6626,1300.7681,0,0,7760.88,0,13848.518,133889.08,13445.49,1198.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,39089.17,0,59853.65,0,53767.836,0,2733.937,0,1186.227,0,18141.244,0,19875.09,0,0,0,0,22117.56,0,14083.485,34689.336,58345.082,21582.158,47123.305,710437,0,0,10801.074,7383.764,0,0,0,0,0,0,0,0,8729.501,16182.955,126817.73,28383.242
28601,453.047,8.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49430.69,0,0,0,5639.8936,3553.7559,1321.1005,0,5052.3623,0,3518.0005,0,59521.44,0,5540.1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28301,984.079,8.892,0,0,4622.134,0,2063.7827,12992.487,8060.9663,0,0,0,0,0,1651.7335,0,11752.528,9785.589,3477.6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23142.36,0,24946.004,0,11435.19,0,1327.6934,0,0,0,3076.3667,0,24634.818,0,0,0,0,10424.447,0,84865.04,1237.6064,10270.706,1299.2498,12077.205,49857.75,0,0,11902.886,2378.5542,0,0,0,0,0,0,0,0,1475.9329,54160.945,10161.164,13674.566
28250,1483.489,8.893,0,11969.604,11955.718,8091.091,12490.751,348850.62,266577.94,6550.148,6053.1753,11494.488,0,0,10574.394,6380.4023,155480.02,24467.447,30155.98,1742.4626,3299.5723,1950.721,0,0,0,0,0,0,0,0,0,0,0,122057.29,0,96693.7,0,147993.81,0,7740.967,0,8586.127,0,117548.54,0,43673.36,0,0,1218.3042,6028.5,46539.89,0,457209.03,4795.7266,81901.195,65150.76,121342.28,593881.1,1310.883,0,33652.71,10647.797,0,0,0,0,0,0,0,0,7151.1113,31821.512,55266.285,37951.855
28285,480.308,8.896,302259.12,280226.56,153859.3,231233.34,78169.984,123680.24,92949.18,430378.12,278623.72,159736.81,653810.25,278665.66,264392.7,180866.81,125741.586,61810.97,58642.26,366684.16,439399.06,301636.97,1772391.8,1558436,1094609.8,1513904.6,727193.5,1299965.1,1145581,1161048.5,3147353.8,222997.17,1048443.3,445352.88,2119939.8,283474.38,809160.6,324243.34,293761.84,293940.62,315052.3,396076.5,122055.02,280113.25,193938.36,163903.48,42669.367,84998.78,138290.02,91968.4,246605.75,25523.314,313430.25,35069.44,674001.9,559182.7,677808.56,68892.9,0,5464.2637,0,0,0,1196.647,0,0,11643.779,9205.461,23154.6,40473.203,254584.97,201890.61,312954.28,301446.53
28265,462.298,8.896,17618.621,13875.545,6539.927,12399.687,0,0,1660.5015,12125.324,9755.668,3572.5913,35825.31,8652.012,12158.042,7558.5713,0,0,0,15952.024,1674.7573,0,89014.734,67386.59,46160.023,82286.87,30172.521,50640.484,53284.492,64742.363,171600.4,8750.023,53416.37,10515.136,108680.39,17149.115,32021.451,24362.44,6230.318,10077.875,12137.251,18655.67,1302.2954,14957.756,5361.525,8949.124,1655.0248,3321.9072,4661.7363,3061.2139,15965.344,0,8940.962,1298.2859,28940.234,23485.848,34689.95,1980.8838,0,0,0,0,0,0,0,0,0,0,0,1090.7473,5995.3716,3550.4775,7730.031,9856.583
28266,473.182,8.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29805.512,3151.1206,4658.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36690.203,33761.09,2888.4644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28264,1496.157,8.898,0,119561.56,401644.53,187061.7,287486.97,763979.6,454531.7,172730.5,185538,171988.1,1272.0509,0,285520.88,0,395424.66,433046.2,159552.44,101145.14,98674.375,106733.26,1302.2888,46389.67,0,23434.953,0,13742.79,0,8221.356,0,0,0,1103276.1,0,636020.4,0,941197.1,0,169102.42,0,88160.79,0,553527.3,0,770239.6,58751.555,74136.68,60208.39,149449.14,648842.8,70060.664,793309.06,98065.48,1299293.1,256969.05,1362427.6,1826817.5,76734.23,66035.516,326512.5,380989.25,0,0,0,0,0,0,0,0,292880.16,569052.9,637627.5,797293.25
